time,id,x,y,angle,speed,lane
4.5,carflow0_0.0,333.15,15.2,90.0,4.5,4
4.5,carflow0_1.0,319.35,15.2,90.0,4.5,4
4.5,carflow1_0.0,263.85,18.4,90.0,4.5,5
4.5,carflow1_1.0,231.25,18.4,90.0,4.5,5
4.5,carflow2_0.0,591.95,8.0,270.0,4.5,0
4.5,carflow2_1.0,603.05,8.0,270.0,4.5,0
4.5,carflow3_0.0,950.15,8.0,270.0,4.5,0
4.5,carflow3_1.0,958.75,8.0,270.0,4.5,0
4.5,carflow4_0.0,746.55,8.0,270.0,4.5,0
4.5,carflow4_1.0,773.05,8.0,270.0,4.5,0
4.5,carflow5_0.0,644.35,4.8,270.0,4.5,1
4.5,carflow5_1.0,655.55,4.8,270.0,4.5,1
4.5,carflow6_0.0,681.25,4.8,270.0,4.46,1
4.5,carflow6_1.0,694.05,4.8,270.0,4.5,1
4.5,carflow7_0.0,670.75,4.8,270.0,4.5,1
4.5,carflow7_1.0,702.59,4.8,270.0,0.6,1
4.5,carflowV2I_0.0,643.95,8.0,270.0,4.5,0
4.5,carflowV2I_1.0,897.05,8.0,270.0,4.5,0
4.5,carflowV2I_2.0,881.49,4.8,270.0,0.6,1
4.5,carflowV2I_3.0,738.75,1.6,270.0,4.5,2
4.6,carflow0_0.0,333.61,15.2,90.0,4.6,4
4.6,carflow0_1.0,319.81,15.2,90.0,4.6,4
4.6,carflow1_0.0,264.31,18.4,90.0,4.6,5
4.6,carflow1_1.0,231.71,18.4,90.0,4.6,5
4.6,carflow2_0.0,591.49,8.0,270.0,4.6,0
4.6,carflow2_1.0,602.59,8.0,270.0,4.6,0
4.6,carflow3_0.0,949.69,8.0,270.0,4.6,0
4.6,carflow3_1.0,958.29,8.0,270.0,4.6,0
4.6,carflow4_0.0,746.09,8.0,270.0,4.6,0
4.6,carflow4_1.0,772.59,8.0,270.0,4.6,0
4.6,carflow5_0.0,643.89,4.8,270.0,4.6,1
4.6,carflow5_1.0,655.09,4.8,270.0,4.6,1
4.6,carflow6_0.0,680.8,4.8,270.0,4.5,1
4.6,carflow6_1.0,693.59,4.8,270.0,4.6,1
4.6,carflow7_0.0,670.29,4.8,270.0,4.6,1
4.6,carflow7_1.0,702.52,4.8,270.0,0.7,1
4.6,carflowV2I_0.0,643.49,8.0,270.0,4.6,0
4.6,carflowV2I_1.0,896.59,8.0,270.0,4.6,0
4.6,carflowV2I_2.0,881.42,4.8,270.0,0.7,1
4.6,carflowV2I_3.0,738.29,1.6,270.0,4.6,2
4.7,carflow0_0.0,334.08,15.2,90.0,4.7,4
4.7,carflow0_1.0,320.28,15.2,90.0,4.7,4
4.7,carflow1_0.0,264.78,18.4,90.0,4.7,5
4.7,carflow1_1.0,232.18,18.4,90.0,4.7,5
4.7,carflow2_0.0,591.02,8.0,270.0,4.7,0
4.7,carflow2_1.0,602.12,8.0,270.0,4.7,0
4.7,carflow3_0.0,949.22,8.0,270.0,4.7,0
4.7,carflow3_1.0,957.82,8.0,270.0,4.7,0
4.7,carflow4_0.0,745.62,8.0,270.0,4.7,0
4.7,carflow4_1.0,772.12,8.0,270.0,4.7,0
4.7,carflow5_0.0,643.42,4.8,270.0,4.7,1
4.7,carflow5_1.0,654.62,4.8,270.0,4.7,1
4.7,carflow6_0.0,680.35,4.8,270.0,4.55,1
4.7,carflow6_1.0,693.12,4.8,270.0,4.7,1
4.7,carflow7_0.0,669.82,4.8,270.0,4.7,1
4.7,carflow7_1.0,702.44,4.8,270.0,0.8,1
4.7,carflowV2I_0.0,643.02,8.0,270.0,4.7,0
4.7,carflowV2I_1.0,896.12,8.0,270.0,4.7,0
4.7,carflowV2I_2.0,881.34,4.8,270.0,0.8,1
4.7,carflowV2I_3.0,737.82,1.6,270.0,4.7,2
4.8,carflow0_0.0,334.56,15.2,90.0,4.8,4
4.8,carflow0_1.0,320.76,15.2,90.0,4.8,4
4.8,carflow1_0.0,265.26,18.4,90.0,4.8,5
4.8,carflow1_1.0,232.66,18.4,90.0,4.8,5
4.8,carflow2_0.0,590.54,8.0,270.0,4.8,0
4.8,carflow2_1.0,601.64,8.0,270.0,4.8,0
4.8,carflow3_0.0,948.74,8.0,270.0,4.8,0
4.8,carflow3_1.0,957.34,8.0,270.0,4.8,0
4.8,carflow4_0.0,745.14,8.0,270.0,4.8,0
4.8,carflow4_1.0,771.64,8.0,270.0,4.8,0
4.8,carflow5_0.0,642.94,4.8,270.0,4.8,1
4.8,carflow5_1.0,654.14,4.8,270.0,4.8,1
4.8,carflow6_0.0,679.89,4.8,270.0,4.61,1
4.8,carflow6_1.0,692.64,4.8,270.0,4.8,1
4.8,carflow7_0.0,669.34,4.8,270.0,4.8,1
4.8,carflow7_1.0,702.35,4.8,270.0,0.9,1
4.8,carflowV2I_0.0,642.54,8.0,270.0,4.8,0
4.8,carflowV2I_1.0,895.64,8.0,270.0,4.8,0
4.8,carflowV2I_2.0,881.25,4.8,270.0,0.9,1
4.8,carflowV2I_3.0,737.34,1.6,270.0,4.8,2
4.9,carflow0_0.0,335.05,15.2,90.0,4.9,4
4.9,carflow0_1.0,321.25,15.2,90.0,4.9,4
4.9,carflow1_0.0,265.75,18.4,90.0,4.9,5
4.9,carflow1_1.0,233.15,18.4,90.0,4.9,5
4.9,carflow2_0.0,590.05,8.0,270.0,4.9,0
4.9,carflow2_1.0,601.15,8.0,270.0,4.9,0
4.9,carflow3_0.0,948.25,8.0,270.0,4.9,0
4.9,carflow3_1.0,956.85,8.0,270.0,4.9,0
4.9,carflow4_0.0,744.65,8.0,270.0,4.9,0
4.9,carflow4_1.0,771.15,8.0,270.0,4.9,0
4.9,carflow5_0.0,642.45,4.8,270.0,4.9,1
4.9,carflow5_1.0,653.65,4.8,270.0,4.9,1
4.9,carflow6_0.0,679.42,4.8,270.0,4.67,1
4.9,carflow6_1.0,692.15,4.8,270.0,4.9,1
4.9,carflow7_0.0,668.85,4.8,270.0,4.9,1
4.9,carflow7_1.0,702.25,4.8,270.0,1.0,1
4.9,carflowV2I_0.0,642.05,8.0,270.0,4.9,0
4.9,carflowV2I_1.0,895.15,8.0,270.0,4.9,0
4.9,carflowV2I_2.0,881.15,4.8,270.0,1.0,1
4.9,carflowV2I_3.0,736.85,1.6,270.0,4.9,2
5.0,carflow0_0.0,335.55,15.2,90.0,5.0,4
5.0,carflow0_1.0,321.75,15.2,90.0,5.0,4
5.0,carflow1_0.0,266.25,18.4,90.0,5.0,5
5.0,carflow1_1.0,233.65,18.4,90.0,5.0,5
5.0,carflow2_0.0,589.55,8.0,270.0,5.0,0
5.0,carflow2_1.0,600.65,8.0,270.0,5.0,0
5.0,carflow3_0.0,947.75,8.0,270.0,5.0,0
5.0,carflow3_1.0,956.35,8.0,270.0,5.0,0
5.0,carflow4_0.0,744.15,8.0,270.0,5.0,0
5.0,carflow4_1.0,770.65,8.0,270.0,5.0,0
5.0,carflow5_0.0,641.95,4.8,270.0,5.0,1
5.0,carflow5_1.0,653.15,4.8,270.0,5.0,1
5.0,carflow6_0.0,678.95,4.8,270.0,4.73,1
5.0,carflow6_1.0,691.65,4.8,270.0,5.0,1
5.0,carflow7_0.0,668.35,4.8,270.0,5.0,1
5.0,carflow7_1.0,702.14,4.8,270.0,1.1,1
5.0,carflowV2I_0.0,641.55,8.0,270.0,5.0,0
5.0,carflowV2I_1.0,894.65,8.0,270.0,5.0,0
5.0,carflowV2I_2.0,881.04,4.8,270.0,1.1,1
5.0,carflowV2I_3.0,736.35,1.6,270.0,5.0,2
5.1,carflow0_0.0,336.06,12.0,90.0,5.1,3
5.1,carflow0_1.0,322.26,15.2,90.0,5.1,4
5.1,carflow1_0.0,266.76,18.4,90.0,5.1,5
5.1,carflow1_1.0,234.16,18.4,90.0,5.1,5
5.1,carflow2_0.0,589.04,8.0,270.0,5.1,0
5.1,carflow2_1.0,600.14,8.0,270.0,5.1,0
5.1,carflow3_0.0,947.24,8.0,270.0,5.1,0
5.1,carflow3_1.0,955.84,8.0,270.0,5.07,0
5.1,carflow4_0.0,743.64,8.0,270.0,5.1,0
5.1,carflow4_1.0,770.14,8.0,270.0,5.1,0
5.1,carflow5_0.0,641.44,4.8,270.0,5.1,1
5.1,carflow5_1.0,652.64,4.8,270.0,5.1,1
5.1,carflow6_0.0,678.47,4.8,270.0,4.79,1
5.1,carflow6_1.0,691.14,4.8,270.0,5.1,1
5.1,carflow7_0.0,667.84,4.8,270.0,5.1,1
5.1,carflow7_1.0,702.02,4.8,270.0,1.2,1
5.1,carflowV2I_0.0,641.04,8.0,270.0,5.1,0
5.1,carflowV2I_1.0,894.14,8.0,270.0,5.1,0
5.1,carflowV2I_2.0,880.92,4.8,270.0,1.2,1
5.1,carflowV2I_3.0,735.84,1.6,270.0,5.1,2
5.2,carflow0_0.0,336.58,12.0,90.0,5.2,3
5.2,carflow0_1.0,322.78,15.2,90.0,5.2,4
5.2,carflow1_0.0,267.28,18.4,90.0,5.2,5
5.2,carflow1_1.0,234.68,18.4,90.0,5.2,5
5.2,carflow2_0.0,588.52,8.0,270.0,5.2,0
5.2,carflow2_1.0,599.62,8.0,270.0,5.2,0
5.2,carflow3_0.0,946.72,8.0,270.0,5.2,0
5.2,carflow3_1.0,955.33,8.0,270.0,5.13,0
5.2,carflow4_0.0,743.12,8.0,270.0,5.2,0
5.2,carflow4_1.0,769.62,8.0,270.0,5.2,0
5.2,carflow5_0.0,640.92,4.8,270.0,5.2,1
5.2,carflow5_1.0,652.12,4.8,270.0,5.2,1
5.2,carflow6_0.0,677.98,4.8,270.0,4.86,1
5.2,carflow6_1.0,690.62,4.8,270.0,5.2,1
5.2,carflow7_0.0,667.32,4.8,270.0,5.2,1
5.2,carflow7_1.0,701.89,4.8,270.0,1.3,1
