time,id,x,y,angle,speed,lane
4.7,carflow0_1.0,28.03,-8.0,90.0,9.21,0
4.7,carflow1_0.0,10.2,-4.8,90.0,4.31,1
4.7,carflow1_1.0,29.35,-4.8,90.0,9.64,1
4.7,carflow2_0.0,9.92,-1.6,90.0,4.1,2
4.7,carflow2_1.0,29.4,-1.6,90.0,9.86,2
4.7,carflow3_0.0,189.82,1.6,270.0,4.41,3
4.7,carflow3_1.0,171.88,1.6,270.0,9.23,3
4.7,carflow4_0.0,189.86,4.8,270.0,4.25,4
4.7,carflow4_1.0,170.84,4.8,270.0,9.75,4
4.7,carflow5_0.0,189.86,8.0,270.0,4.36,5
4.7,carflow5_1.0,171.65,8.0,270.0,9.37,5
4.8,carflow0_0.0,10.21,-8.0,90.0,4.48,0
4.8,carflow0_1.0,28.97,-8.0,90.0,9.44,0
4.8,carflow1_0.0,10.65,-4.8,90.0,4.49,1
4.8,carflow1_1.0,30.34,-4.8,90.0,9.87,1
4.8,carflow2_0.0,10.34,-1.6,90.0,4.26,2
4.8,carflow2_1.0,30.4,-1.6,90.0,10.04,2
4.8,carflow3_0.0,189.36,1.6,270.0,4.61,3
4.8,carflow3_1.0,170.94,1.6,270.0,9.41,3
4.8,carflow4_0.0,189.42,4.8,270.0,4.43,4
4.8,carflow4_1.0,169.85,4.8,270.0,9.93,4
4.8,carflow5_0.0,189.4,8.0,270.0,4.6,5
4.8,carflow5_1.0,170.69,8.0,270.0,9.59,5
4.9,carflow0_0.0,10.67,-8.0,90.0,4.62,0
4.9,carflow0_1.0,29.94,-8.0,90.0,9.66,0
4.9,carflow1_0.0,11.11,-4.8,90.0,4.62,1
4.9,carflow1_1.0,31.34,-4.8,90.0,10.0,1
4.9,carflow2_0.0,10.79,-1.6,90.0,4.47,2
4.9,carflow2_1.0,31.43,-1.6,90.0,10.26,2
4.9,carflow3_0.0,188.89,1.6,270.0,4.75,3
4.9,carflow3_1.0,169.98,1.6,270.0,9.57,3
4.9,carflow4_0.0,188.95,4.8,270.0,4.62,4
4.9,carflow4_1.0,168.84,4.8,270.0,10.12,4
4.9,carflow5_0.0,188.93,8.0,270.0,4.75,5
4.9,carflow5_1.0,169.7,8.0,270.0,9.85,5
5.0,carflow0_0.0,11.15,-8.0,90.0,4.8,0
5.0,carflow0_1.0,30.92,-8.0,90.0,9.8,0
5.0,carflow1_0.0,11.59,-4.8,90.0,4.82,1
5.0,carflow1_1.0,32.35,-4.8,90.0,10.17,1
5.0,carflow2_0.0,11.25,-1.6,90.0,4.65,2
5.0,carflow2_1.0,32.48,-1.6,90.0,10.46,2
5.0,carflow3_0.0,188.39,1.6,270.0,4.96,3
5.0,carflow3_1.0,169.01,1.6,270.0,9.72,3
5.0,carflow4_0.0,188.47,4.8,270.0,4.86,4
5.0,carflow4_1.0,167.81,4.8,270.0,10.3,4
5.0,carflow5_0.0,188.44,8.0,270.0,4.91,5
5.0,carflow5_1.0,168.7,8.0,270.0,10.0,5
5.1,carflow0_0.0,11.66,-8.0,90.0,5.03,0
5.1,carflow0_1.0,31.91,-8.0,90.0,9.98,0
5.1,carflow1_0.0,12.1,-4.8,90.0,5.06,1
5.1,carflow1_1.0,33.39,-4.8,90.0,10.42,1
5.1,carflow2_0.0,11.74,-1.6,90.0,4.85,2
5.1,carflow2_1.0,33.54,-1.6,90.0,10.68,2
5.1,carflow3_0.0,187.87,1.6,270.0,5.22,3
5.1,carflow3_1.0,168.02,1.6,270.0,9.93,3
5.1,carflow4_0.0,187.96,4.8,270.0,5.05,4
5.1,carflow4_1.0,166.76,4.8,270.0,10.48,4
5.1,carflow5_0.0,187.93,8.0,270.0,5.05,5
5.1,carflow5_1.0,167.69,8.0,270.0,10.14,5
5.2,carflow0_0.0,12.17,-8.0,90.0,5.18,0
5.2,carflow0_1.0,32.94,-8.0,90.0,10.24,0
5.2,carflow1_0.0,12.62,-4.8,90.0,5.2,1
5.2,carflow1_1.0,34.46,-4.8,90.0,10.61,1
5.2,carflow2_0.0,12.24,-1.6,90.0,4.98,2
5.2,carflow2_1.0,34.63,-1.6,90.0,10.81,2
5.2,carflow3_0.0,187.33,1.6,270.0,5.39,3
5.2,carflow3_1.0,167.0,1.6,270.0,10.17,3
5.2,carflow4_0.0,187.44,4.8,270.0,5.23,4
5.2,carflow4_1.0,165.7,4.8,270.0,10.65,4
5.2,carflow5_0.0,187.41,8.0,270.0,5.27,5
5.2,carflow5_1.0,166.65,8.0,270.0,10.36,5
5.3,carflow0_0.0,12.71,-8.0,90.0,5.37,0
5.3,carflow0_1.0,33.98,-8.0,90.0,10.41,0
5.3,carflow1_0.0,13.16,-4.8,90.0,5.4,1
5.3,carflow1_1.0,35.54,-4.8,90.0,10.83,1
5.3,carflow2_0.0,12.76,-1.6,90.0,5.19,2
5.3,carflow2_1.0,35.72,-1.6,90.0,10.95,2
5.3,carflow3_0.0,186.77,1.6,270.0,5.62,3
5.3,carflow3_1.0,165.96,1.6,270.0,10.4,3
5.3,carflow4_0.0,186.89,4.8,270.0,5.48,4
5.3,carflow4_1.0,164.61,4.8,270.0,10.88,4
5.3,carflow5_0.0,186.86,8.0,270.0,5.5,5
5.3,carflow5_1.0,165.6,8.0,270.0,10.54,5
5.4,carflow0_0.0,13.27,-8.0,90.0,5.58,0
5.4,carflow0_1.0,35.03,-8.0,90.0,10.55,0
5.4,carflow1_0.0,13.71,-4.8,90.0,5.55,1
5.4,carflow1_1.0,36.64,-4.8,90.0,11.01,1
5.4,carflow2_0.0,13.3,-1.6,90.0,5.41,2
5.4,carflow2_1.0,36.83,-1.6,90.0,11.09,2
5.4,carflow3_0.0,186.19,1.6,270.0,5.82,3
5.4,carflow3_1.0,164.9,1.6,270.0,10.61,3
5.4,carflow4_0.0,186.32,4.8,270.0,5.68,4
5.4,carflow4_1.0,163.49,4.8,270.0,11.13,4
5.4,carflow5_0.0,186.29,8.0,270.0,5.67,5
5.4,carflow5_1.0,164.53,8.0,270.0,10.71,5
5.5,carflow0_0.0,13.84,-8.0,90.0,5.73,0
5.5,carflow0_1.0,36.11,-8.0,90.0,10.75,0
5.5,carflow1_0.0,14.28,-4.8,90.0,5.68,1
5.5,carflow1_1.0,37.76,-4.8,90.0,11.22,1
5.5,carflow2_0.0,13.85,-1.6,90.0,5.56,2
5.5,carflow2_1.0,37.95,-1.6,90.0,11.24,2
5.5,carflow3_0.0,185.59,1.6,270.0,5.95,3
5.5,carflow3_1.0,163.82,1.6,270.0,10.85,3
5.5,carflow4_0.0,185.74,4.8,270.0,5.86,4
5.5,carflow4_1.0,162.36,4.8,270.0,11.32,4
