time,id,x,y,angle,speed,lane
12.5,carflow3_1.0,867.81,8.0,270.0,14.01,5
12.5,carflowV2I_0.0,35.21,-1.6,90.0,10.88,2
12.5,carflowV2I_1.0,134.56,-1.6,90.0,14.24,2
12.5,carflowV2I_2.0,883.56,1.6,270.0,11.42,3
12.5,carflowV2I_3.0,941.02,4.8,270.0,14.31,4
12.6,carflow0_0.0,79.16,-8.0,90.0,12.93,0
12.6,carflow0_1.0,110.28,-8.0,90.0,12.2,0
12.6,carflow1_0.0,98.01,-4.8,90.0,11.82,1
12.6,carflow1_1.0,69.15,-4.8,90.0,14.28,1
12.6,carflow2_0.0,906.11,4.8,270.0,12.97,4
12.6,carflow2_1.0,860.9,4.8,270.0,14.65,4
12.6,carflow3_0.0,899.75,8.0,270.0,14.95,5
12.6,carflow3_1.0,866.41,8.0,270.0,13.95,5
12.6,carflowV2I_0.0,36.32,-1.6,90.0,11.12,2
12.6,carflowV2I_1.0,135.98,-1.6,90.0,14.21,2
12.6,carflowV2I_2.0,882.41,1.6,270.0,11.46,3
12.6,carflowV2I_3.0,939.58,4.8,270.0,14.46,4
12.7,carflow0_0.0,80.46,-8.0,90.0,12.99,0
12.7,carflow0_1.0,111.5,-8.0,90.0,12.22,0
12.7,carflow1_0.0,99.2,-4.8,90.0,11.89,1
12.7,carflow1_1.0,70.57,-4.8,90.0,14.29,1
12.7,carflow2_0.0,904.81,4.8,270.0,12.95,4
12.7,carflow2_1.0,859.44,4.8,270.0,14.6,4
12.7,carflow3_0.0,898.25,8.0,270.0,14.92,5
12.7,carflow3_1.0,865.02,8.0,270.0,13.95,5
12.7,carflowV2I_0.0,37.46,-1.6,90.0,11.38,2
12.7,carflowV2I_1.0,137.4,-1.6,90.0,14.2,2
12.7,carflowV2I_2.0,881.27,1.6,270.0,11.43,3
12.7,carflowV2I_3.0,938.13,4.8,270.0,14.45,4
12.8,carflow0_0.0,81.76,-8.0,90.0,13.02,0
12.8,carflow0_1.0,112.73,-8.0,90.0,12.26,0
12.8,carflow1_0.0,100.39,-4.8,90.0,11.88,1
12.8,carflow1_1.0,72.0,-4.8,90.0,14.25,1
12.8,carflow2_0.0,903.52,4.8,270.0,12.94,4
12.8,carflow2_1.0,857.98,4.8,270.0,14.63,4
12.8,carflow3_0.0,896.76,8.0,270.0,14.94,5
12.8,carflow3_1.0,863.62,8.0,270.0,13.98,5
