time,id,x,y,angle,speed,lane
6.4,carflow1_1.0,713.5,8.0,270.0,6.4,0
6.4,carflow2_0.0,797.5,4.8,270.0,6.4,1
6.4,carflow2_1.0,809.2,4.8,270.0,6.4,1
6.4,carflow3_0.0,724.2,4.8,270.0,6.4,1
6.4,carflow3_1.0,747.4,4.8,270.0,6.4,1
6.4,carflowV2I_0.0,384.4,12.0,90.0,6.4,3
6.4,carflowV2I_1.0,348.9,15.2,90.0,6.4,4
6.4,carflowV2I_2.0,821.05,4.8,270.0,1.0,1
6.4,carflowV2I_3.0,584.6,4.8,270.0,6.4,1
6.5,carflow0_0.0,321.95,15.2,90.0,6.5,4
6.5,carflow0_1.0,282.55,15.2,90.0,6.5,4
6.5,carflow1_0.0,683.45,8.0,270.0,6.5,0
6.5,carflow1_1.0,712.85,8.0,270.0,6.5,0
6.5,carflow2_0.0,796.85,4.8,270.0,6.5,1
6.5,carflow2_1.0,808.55,4.8,270.0,6.5,1
6.5,carflow3_0.0,723.55,4.8,270.0,6.5,1
6.5,carflow3_1.0,746.75,4.8,270.0,6.5,1
6.5,carflowV2I_0.0,385.05,12.0,90.0,6.5,3
6.5,carflowV2I_1.0,349.55,15.2,90.0,6.5,4
6.5,carflowV2I_2.0,820.94,4.8,270.0,1.1,1
6.5,carflowV2I_3.0,583.95,4.8,270.0,6.5,1
6.6,carflow0_0.0,322.61,15.2,90.0,6.6,4
6.6,carflow0_1.0,283.21,15.2,90.0,6.6,4
6.6,carflow1_0.0,682.79,8.0,270.0,6.6,0
6.6,carflow1_1.0,712.19,8.0,270.0,6.6,0
6.6,carflow2_0.0,796.19,4.8,270.0,6.6,1
6.6,carflow2_1.0,807.89,4.8,270.0,6.6,1
6.6,carflow3_0.0,722.89,4.8,270.0,6.6,1
6.6,carflow3_1.0,746.09,4.8,270.0,6.6,1
6.6,carflowV2I_0.0,385.71,12.0,90.0,6.6,3
6.6,carflowV2I_1.0,350.21,15.2,90.0,6.6,4
6.6,carflowV2I_2.0,820.82,4.8,270.0,1.2,1
6.6,carflowV2I_3.0,583.29,4.8,270.0,6.6,1
6.7,carflow0_0.0,323.28,15.2,90.0,6.7,4
6.7,carflow0_1.0,283.88,15.2,90.0,6.7,4
6.7,carflow1_0.0,682.12,8.0,270.0,6.7,0
6.7,carflow1_1.0,711.52,8.0,270.0,6.7,0
6.7,carflow2_0.0,795.52,4.8,270.0,6.7,1
6.7,carflow2_1.0,807.22,4.8,270.0,6.7,1
6.7,carflow3_0.0,722.22,4.8,270.0,6.7,1
6.7,carflow3_1.0,745.42,4.8,270.0,6.7,1
6.7,carflowV2I_0.0,386.38,12.0,90.0,6.7,3
6.7,carflowV2I_1.0,350.88,15.2,90.0,6.7,4
6.7,carflowV2I_2.0,820.69,4.8,270.0,1.3,1
6.7,carflowV2I_3.0,582.62,4.8,270.0,6.7,1
6.8,carflow0_0.0,323.96,15.2,90.0,6.8,4
6.8,carflow0_1.0,284.56,15.2,90.0,6.8,4
6.8,carflow1_0.0,681.44,8.0,270.0,6.8,0
6.8,carflow1_1.0,710.84,8.0,270.0,6.8,0
6.8,carflow2_0.0,794.84,4.8,270.0,6.8,1
6.8,carflow2_1.0,806.54,4.8,270.0,6.8,1
6.8,carflow3_0.0,721.54,4.8,270.0,6.8,1
6.8,carflow3_1.0,744.74,4.8,270.0,6.8,1
6.8,carflowV2I_0.0,387.06,12.0,90.0,6.8,3
6.8,carflowV2I_1.0,351.56,15.2,90.0,6.8,4
6.8,carflowV2I_2.0,820.55,4.8,270.0,1.4,1
6.8,carflowV2I_3.0,581.94,4.8,270.0,6.8,1
6.9,carflow0_0.0,324.65,15.2,90.0,6.9,4
6.9,carflow0_1.0,285.25,15.2,90.0,6.9,4
6.9,carflow1_0.0,680.75,8.0,270.0,6.9,0
6.9,carflow1_1.0,710.15,8.0,270.0,6.9,0
6.9,carflow2_0.0,794.15,4.8,270.0,6.9,1
6.9,carflow2_1.0,805.85,4.8,270.0,6.9,1
6.9,carflow3_0.0,720.85,4.8,270.0,6.9,1
6.9,carflow3_1.0,744.05,4.8,270.0,6.9,1
6.9,carflowV2I_0.0,387.75,12.0,90.0,6.9,3
6.9,carflowV2I_1.0,352.25,15.2,90.0,6.9,4
6.9,carflowV2I_2.0,820.4,4.8,270.0,1.5,1
6.9,carflowV2I_3.0,581.25,4.8,270.0,6.9,1
7.0,carflow0_0.0,325.35,15.2,90.0,7.0,4
7.0,carflow0_1.0,285.95,15.2,90.0,7.0,4
7.0,carflow1_0.0,680.05,8.0,270.0,7.0,0
7.0,carflow1_1.0,709.45,8.0,270.0,7.0,0
7.0,carflow2_0.0,793.45,4.8,270.0,7.0,1
7.0,carflow2_1.0,805.15,4.8,270.0,7.0,1
7.0,carflow3_0.0,720.15,4.8,270.0,7.0,1
7.0,carflow3_1.0,743.35,4.8,270.0,7.0,1
7.0,carflowV2I_0.0,388.45,12.0,90.0,7.0,3
7.0,carflowV2I_1.0,352.95,15.2,90.0,7.0,4
7.0,carflowV2I_2.0,820.24,4.8,270.0,1.6,1
7.0,carflowV2I_3.0,580.55,4.8,270.0,7.0,1
7.1,carflow0_0.0,326.06,15.2,90.0,7.1,4
7.1,carflow0_1.0,286.66,15.2,90.0,7.1,4
7.1,carflow1_0.0,679.34,8.0,270.0,7.1,0
7.1,carflow1_1.0,708.74,8.0,270.0,7.1,0
7.1,carflow2_0.0,792.74,4.8,270.0,7.1,1
7.1,carflow2_1.0,804.44,4.8,270.0,7.1,1
7.1,carflow3_0.0,719.44,4.8,270.0,7.1,1
7.1,carflow3_1.0,742.64,4.8,270.0,7.1,1
7.1,carflowV2I_0.0,389.16,12.0,90.0,7.1,3
7.1,carflowV2I_1.0,353.66,15.2,90.0,7.1,4
7.1,carflowV2I_2.0,820.07,4.8,270.0,1.7,1
7.1,carflowV2I_3.0,579.84,4.8,270.0,7.1,1
7.2,carflow0_0.0,326.78,15.2,90.0,7.2,4
7.2,carflow0_1.0,287.38,15.2,90.0,7.2,4
7.2,carflow1_0.0,678.62,8.0,270.0,7.2,0
7.2,carflow1_1.0,708.02,8.0,270.0,7.2,0
7.2,carflow2_0.0,792.02,4.8,270.0,7.2,1
7.2,carflow2_1.0,803.72,4.8,270.0,7.2,1
7.2,carflow3_0.0,718.72,4.8,270.0,7.2,1
7.2,carflow3_1.0,741.92,4.8,270.0,7.2,1
7.2,carflowV2I_0.0,389.88,12.0,90.0,7.2,3
7.2,carflowV2I_1.0,354.38,15.2,90.0,7.2,4
7.2,carflowV2I_2.0,819.89,4.8,270.0,1.8,1
7.2,carflowV2I_3.0,579.12,4.8,270.0,7.2,1
7.3,carflow0_0.0,327.51,15.2,90.0,7.3,4
7.3,carflow0_1.0,288.11,15.2,90.0,7.3,4
7.3,carflow1_0.0,677.89,8.0,270.0,7.3,0
7.3,carflow1_1.0,707.29,8.0,270.0,7.3,0
7.3,carflow2_0.0,791.29,4.8,270.0,7.3,1
7.3,carflow2_1.0,802.99,4.8,270.0,7.3,1
7.3,carflow3_0.0,717.99,4.8,270.0,7.3,1
7.3,carflow3_1.0,741.19,4.8,270.0,7.3,1
7.3,carflowV2I_0.0,390.61,12.0,90.0,7.3,3
7.3,carflowV2I_1.0,355.11,15.2,90.0,7.3,4
7.3,carflowV2I_2.0,819.7,4.8,270.0,1.9,1
7.3,carflowV2I_3.0,578.39,4.8,270.0,7.3,1
7.4,carflow0_0.0,328.25,15.2,90.0,7.4,4
7.4,carflow0_1.0,288.85,15.2,90.0,7.4,4
7.4,carflow1_0.0,677.15,8.0,270.0,7.4,0
7.4,carflow1_1.0,706.55,8.0,270.0,7.4,0
7.4,carflow2_0.0,790.55,4.8,270.0,7.4,1
7.4,carflow2_1.0,802.25,4.8,270.0,7.4,1
7.4,carflow3_0.0,717.25,4.8,270.0,7.4,1
7.4,carflow3_1.0,740.45,4.8,270.0,7.4,1
7.4,carflowV2I_0.0,391.35,12.0,90.0,7.4,3
7.4,carflowV2I_1.0,355.85,15.2,90.0,7.4,4
7.4,carflowV2I_2.0,819.5,4.8,270.0,2.0,1
7.4,carflowV2I_3.0,577.65,4.8,270.0,7.4,1
7.5,carflow0_0.0,329.0,15.2,90.0,7.5,4
7.5,carflow0_1.0,289.6,15.2,90.0,7.5,4
7.5,carflow1_0.0,676.4,8.0,270.0,7.5,0
7.5,carflow1_1.0,705.8,8.0,270.0,7.5,0
7.5,carflow2_0.0,789.8,4.8,270.0,7.5,1
7.5,carflow2_1.0,801.5,4.8,270.0,7.5,1
7.5,carflow3_0.0,716.5,4.8,270.0,7.5,1
7.5,carflow3_1.0,739.7,4.8,270.0,7.5,1
7.5,carflowV2I_0.0,392.1,12.0,90.0,7.5,3
7.5,carflowV2I_1.0,356.6,15.2,90.0,7.5,4
7.5,carflowV2I_2.0,819.29,4.8,270.0,2.1,1
7.5,carflowV2I_3.0,576.9,4.8,270.0,7.5,1
7.6,carflow0_0.0,329.76,15.2,90.0,7.6,4
7.6,carflow0_1.0,290.36,15.2,90.0,7.6,4
7.6,carflow1_0.0,675.64,8.0,270.0,7.6,0
7.6,carflow1_1.0,705.04,8.0,270.0,7.6,0
7.6,carflow2_0.0,789.04,4.8,270.0,7.6,1
7.6,carflow2_1.0,800.74,4.8,270.0,7.6,1
7.6,carflow3_0.0,715.74,4.8,270.0,7.6,1
7.6,carflow3_1.0,738.94,4.8,270.0,7.6,1
7.6,carflowV2I_0.0,392.86,12.0,90.0,7.6,3
7.6,carflowV2I_1.0,357.36,15.2,90.0,7.6,4
7.6,carflowV2I_2.0,819.07,4.8,270.0,2.2,1
7.6,carflowV2I_3.0,576.14,4.8,270.0,7.6,1
7.7,carflow0_0.0,330.53,15.2,90.0,7.7,4
7.7,carflow0_1.0,291.13,15.2,90.0,7.7,4
7.7,carflow1_0.0,674.87,8.0,270.0,7.7,0
7.7,carflow1_1.0,704.27,8.0,270.0,7.7,0
7.7,carflow2_0.0,788.27,4.8,270.0,7.7,1
7.7,carflow2_1.0,799.97,4.8,270.0,7.7,1
7.7,carflow3_0.0,714.97,4.8,270.0,7.7,1
7.7,carflow3_1.0,738.17,4.8,270.0,7.7,1
7.7,carflowV2I_0.0,393.63,12.0,90.0,7.7,3
7.7,carflowV2I_1.0,358.13,15.2,90.0,7.7,4
7.7,carflowV2I_2.0,818.84,4.8,270.0,2.3,1
7.7,carflowV2I_3.0,575.37,4.8,270.0,7.7,1
7.8,carflow0_0.0,331.31,15.2,90.0,7.8,4
7.8,carflow0_1.0,291.91,15.2,90.0,7.8,4
7.8,carflow1_0.0,674.09,8.0,270.0,7.8,0
7.8,carflow1_1.0,703.49,8.0,270.0,7.8,0
7.8,carflow2_0.0,787.49,4.8,270.0,7.8,1
7.8,carflow2_1.0,799.19,4.8,270.0,7.8,1
7.8,carflow3_0.0,714.19,4.8,270.0,7.8,1
7.8,carflow3_1.0,737.39,4.8,270.0,7.8,1
7.8,carflowV2I_0.0,394.41,12.0,90.0,7.8,3
7.8,carflowV2I_1.0,358.91,15.2,90.0,7.8,4
7.8,carflowV2I_2.0,818.6,4.8,270.0,2.4,1
7.8,carflowV2I_3.0,574.59,4.8,270.0,7.8,1
7.9,carflow0_0.0,332.1,15.2,90.0,7.9,4
7.9,carflow0_1.0,292.7,15.2,90.0,7.9,4
7.9,carflow1_0.0,673.3,8.0,270.0,7.9,0
7.9,carflow1_1.0,702.7,8.0,270.0,7.9,0
7.9,carflow2_0.0,786.7,4.8,270.0,7.9,1
7.9,carflow2_1.0,798.4,4.8,270.0,7.9,1
7.9,carflow3_0.0,713.4,4.8,270.0,7.9,1
7.9,carflow3_1.0,736.6,4.8,270.0,7.9,1
7.9,carflowV2I_0.0,395.2,12.0,90.0,7.9,3
7.9,carflowV2I_1.0,359.7,15.2,90.0,7.9,4
7.9,carflowV2I_2.0,818.35,4.8,270.0,2.5,1
7.9,carflowV2I_3.0,573.8,4.8,270.0,7.9,1
8.0,carflow0_0.0,332.9,15.2,90.0,8.0,4
8.0,carflow0_1.0,293.5,15.2,90.0,8.0,4
8.0,carflow1_0.0,672.5,8.0,270.0,8.0,0
8.0,carflow1_1.0,701.9,8.0,270.0,8.0,0
8.0,carflow2_0.0,785.9,4.8,270.0,8.0,1
8.0,carflow2_1.0,797.6,4.8,270.0,8.0,1
8.0,carflow3_0.0,712.6,4.8,270.0,8.0,1
8.0,carflow3_1.0,735.8,4.8,270.0,8.0,1
8.0,carflowV2I_0.0,396.0,12.0,90.0,8.0,3
8.0,carflowV2I_1.0,360.5,15.2,90.0,8.0,4
8.0,carflowV2I_2.0,818.09,4.8,270.0,2.6,1
8.0,carflowV2I_3.0,573.0,4.8,270.0,8.0,1
8.1,carflow0_0.0,333.71,15.2,90.0,8.1,4
8.1,carflow0_1.0,294.31,15.2,90.0,8.1,4
8.1,carflow1_0.0,671.69,8.0,270.0,8.1,0
8.1,carflow1_1.0,701.09,8.0,270.0,8.1,0
8.1,carflow2_0.0,785.09,4.8,270.0,8.1,1
8.1,carflow2_1.0,796.79,4.8,270.0,8.1,1
8.1,carflow3_0.0,711.79,4.8,270.0,8.1,1
8.1,carflow3_1.0,734.99,4.8,270.0,8.1,1
8.1,carflowV2I_0.0,396.81,12.0,90.0,8.1,3
8.1,carflowV2I_1.0,361.31,15.2,90.0,8.1,4
8.1,carflowV2I_2.0,817.82,4.8,270.0,2.7,1
8.1,carflowV2I_3.0,572.19,4.8,270.0,8.1,1
8.2,carflow0_0.0,334.53,15.2,90.0,8.2,4
8.2,carflow0_1.0,295.13,15.2,90.0,8.2,4
8.2,carflow1_0.0,670.87,8.0,270.0,8.2,0
8.2,carflow1_1.0,700.27,8.0,270.0,8.2,0
8.2,carflow2_0.0,784.27,4.8,270.0,8.2,1
8.2,carflow2_1.0,795.97,4.8,270.0,8.2,1
8.2,carflow3_0.0,710.97,4.8,270.0,8.2,1
8.2,carflow3_1.0,734.17,4.8,270.0,8.2,1
8.2,carflowV2I_0.0,397.63,12.0,90.0,8.2,3
8.2,carflowV2I_1.0,362.13,15.2,90.0,8.2,4
8.2,carflowV2I_2.0,817.54,4.8,270.0,2.8,1
8.2,carflowV2I_3.0,571.37,4.8,270.0,8.2,1
8.3,carflow0_0.0,335.36,15.2,90.0,8.3,4
8.3,carflow0_1.0,295.96,15.2,90.0,8.3,4
8.3,carflow1_0.0,670.04,8.0,270.0,8.3,0
8.3,carflow1_1.0,699.44,8.0,270.0,8.3,0
8.3,carflow2_0.0,783.44,4.8,270.0,8.3,1
8.3,carflow2_1.0,795.14,4.8,270.0,8.3,1
8.3,carflow3_0.0,710.14,4.8,270.0,8.3,1
8.3,carflow3_1.0,733.34,4.8,270.0,8.3,1
8.3,carflowV2I_0.0,398.46,12.0,90.0,8.3,3
8.3,carflowV2I_1.0,362.96,15.2,90.0,8.3,4
8.3,carflowV2I_2.0,817.25,4.8,270.0,2.9,1
8.3,carflowV2I_3.0,570.54,4.8,270.0,8.3,1
8.4,carflow0_0.0,336.2,15.2,90.0,8.4,4
8.4,carflow0_1.0,296.8,15.2,90.0,8.4,4
8.4,carflow1_0.0,669.2,8.0,270.0,8.4,0
8.4,carflow1_1.0,698.6,8.0,270.0,8.4,0
8.4,carflow2_0.0,782.6,4.8,270.0,8.4,1
8.4,carflow2_1.0,794.3,4.8,270.0,8.4,1
8.4,carflow3_0.0,709.3,4.8,270.0,8.4,1
