time,id,x,y,angle,speed,lane
2.6,carflow0_0.0,-921.89,12.0,90.0,2.6,3
2.6,carflow0_1.0,-937.89,12.0,90.0,2.6,3
2.6,carflow1_0.0,-925.19,15.2,90.0,2.6,4
2.6,carflow1_1.0,-948.79,15.2,90.0,2.6,4
2.6,carflow2_0.0,-912.79,18.4,90.0,2.6,5
2.6,carflow2_1.0,-942.29,18.4,90.0,2.6,5
2.6,carflow3_0.0,648.79,4.8,270.0,2.6,1
2.6,carflow3_1.0,659.19,4.8,270.0,2.6,1
2.6,carflowV2I_0.0,-983.39,12.0,90.0,2.6,3
2.6,carflowV2I_1.0,-926.89,18.4,90.0,2.6,5
2.6,carflowV2I_2.0,720.89,4.8,270.0,2.6,1
2.6,carflowV2I_3.0,758.89,1.6,270.0,2.6,2
2.7,carflow0_0.0,-921.62,12.0,90.0,2.7,3
2.7,carflow0_1.0,-937.62,12.0,90.0,2.7,3
2.7,carflow1_0.0,-924.92,15.2,90.0,2.7,4
2.7,carflow1_1.0,-948.52,15.2,90.0,2.7,4
2.7,carflow2_0.0,-912.52,18.4,90.0,2.7,5
2.7,carflow2_1.0,-942.02,18.4,90.0,2.7,5
2.7,carflow3_0.0,648.52,4.8,270.0,2.7,1
2.7,carflow3_1.0,658.92,4.8,270.0,2.7,1
2.7,carflowV2I_0.0,-983.12,12.0,90.0,2.7,3
2.7,carflowV2I_1.0,-926.62,18.4,90.0,2.7,5
2.7,carflowV2I_2.0,720.62,4.8,270.0,2.7,1
2.7,carflowV2I_3.0,758.62,1.6,270.0,2.7,2
2.8,carflow0_0.0,-921.34,12.0,90.0,2.8,3
2.8,carflow0_1.0,-937.34,12.0,90.0,2.8,3
2.8,carflow1_0.0,-924.64,15.2,90.0,2.8,4
2.8,carflow1_1.0,-948.24,15.2,90.0,2.8,4
2.8,carflow2_0.0,-912.24,18.4,90.0,2.8,5
2.8,carflow2_1.0,-941.74,18.4,90.0,2.8,5
2.8,carflow3_0.0,648.24,4.8,270.0,2.8,1
2.8,carflow3_1.0,658.64,4.8,270.0,2.8,1
2.8,carflowV2I_0.0,-982.84,12.0,90.0,2.8,3
2.8,carflowV2I_1.0,-926.34,18.4,90.0,2.8,5
2.8,carflowV2I_2.0,720.34,4.8,270.0,2.8,1
2.8,carflowV2I_3.0,758.34,1.6,270.0,2.8,2
2.9,carflow0_0.0,-921.05,12.0,90.0,2.9,3
2.9,carflow0_1.0,-937.05,12.0,90.0,2.9,3
2.9,carflow1_0.0,-924.35,15.2,90.0,2.9,4
2.9,carflow1_1.0,-947.95,15.2,90.0,2.9,4
2.9,carflow2_0.0,-911.95,18.4,90.0,2.9,5
2.9,carflow2_1.0,-941.45,18.4,90.0,2.9,5
2.9,carflow3_0.0,647.95,4.8,270.0,2.9,1
2.9,carflow3_1.0,658.35,4.8,270.0,2.9,1
2.9,carflowV2I_0.0,-982.55,12.0,90.0,2.9,3
2.9,carflowV2I_1.0,-926.05,18.4,90.0,2.9,5
2.9,carflowV2I_2.0,720.05,4.8,270.0,2.9,1
2.9,carflowV2I_3.0,758.05,1.6,270.0,2.9,2
3.0,carflow0_0.0,-920.75,12.0,90.0,3.0,3
3.0,carflow0_1.0,-936.75,12.0,90.0,3.0,3
